;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43
F.1992;1.76273273748605e-05;3.66287262535796e-05;7.60286812067499e-05;0.000157449070056611;0.000324532255524428;0.000662535650515964;0.00132694360587597;0.00256220357724815;0.00463774955361175;0.00759586507455581;0.0109551331398912;0.0139132486608352;0.0159887946371988;0.017224054608571;0.017888462563931;0.0182264659589226;0.0183935491443904;0.0184749695332402;0.0185143694881934;0.0185333708870721;0.0185425196960674;0.0185469212004046;0.0185490379668319;0.0185500557739768;0.0185505451243737;0.0185507803886967;0.0185508934941102;0.0185509478700125;0.0185509740113332;0.0185509865787956;0.0185509926206074;0.018550995525209;0.0185509969215961;0.0185509975929091;0.0185509979156427;0.0185509980707969;0.0185509981453872;0.0185509981812465;0.0185509981984859;0.0185509982067737;0.018550998210758;0.0185509982126735;0.0185509982135944;0.0185509982140371
F.1992;1.76273273748605e-05;3.66287262535796e-05;7.60286812067499e-05;0.000157449070056611;0.000324532255524428;0.000662535650515964;0.00132694360587597;0.00256220357724815;0.00463774955361175;0.00759586507455581;0.0109551331398912;0.0139132486608352;0.0159887946371988;0.017224054608571;0.017888462563931;0.0182264659589226;0.0183935491443904;0.0184749695332402;0.0185143694881934;0.0185333708870721;0.0185425196960674;0.0185469212004046;0.0185490379668319;0.0185500557739768;0.0185505451243737;0.0185507803886967;0.0185508934941102;0.0185509478700125;0.0185509740113332;0.0185509865787956;0.0185509926206074;0.018550995525209;0.0185509969215961;0.0185509975929091;0.0185509979156427;0.0185509980707969;0.0185509981453872;0.0185509981812465;0.0185509981984859;0.0185509982067737;0.018550998210758;0.0185509982126735;0.0185509982135944;0.0185509982140371
F.1992;3.10366042018901e-05;6.44925492660358e-05;0.000133864427455456;0.000277222086217786;0.000571407051747574;0.00116653286782611;0.00233636232073027;0.00451129638773997;0.00816573007478279;0.0133741124151451;0.019288807883986;0.0244971902243484;0.0281516239113912;0.0303265579784009;0.0314963874313051;0.0320915132473836;0.0323856982129134;0.0325290558716757;0.0325984277498651;0.0326318836949293;0.032647992090585;0.0326557418614437;0.0326594688723735;0.0326612609351656;0.032662122539098;0.0326625367712455;0.0326627359170309;0.0326628316572031;0.0326628776844769;0.0326628998121284;0.0326629104500043;0.0326629155641641;0.0326629180227963;0.0326629192047835;0.0326629197730237;0.0326629200462051;0.032662920177537;0.0326629202406748;0.0326629202710283;0.0326629202856207;0.032662920292636;0.0326629202960086;0.03266292029763;0.0326629202984095
F.1992;3.10366042018901e-05;6.44925492660358e-05;0.000133864427455456;0.000277222086217786;0.000571407051747574;0.00116653286782611;0.00233636232073027;0.00451129638773997;0.00816573007478279;0.0133741124151451;0.019288807883986;0.0244971902243484;0.0281516239113912;0.0303265579784009;0.0314963874313051;0.0320915132473836;0.0323856982129134;0.0325290558716757;0.0325984277498651;0.0326318836949293;0.032647992090585;0.0326557418614437;0.0326594688723735;0.0326612609351656;0.032662122539098;0.0326625367712455;0.0326627359170309;0.0326628316572031;0.0326628776844769;0.0326628998121284;0.0326629104500043;0.0326629155641641;0.0326629180227963;0.0326629192047835;0.0326629197730237;0.0326629200462051;0.032662920177537;0.0326629202406748;0.0326629202710283;0.0326629202856207;0.032662920292636;0.0326629202960086;0.03266292029763;0.0326629202984095
F.1992;2.37137116533179e-05;4.92759358315701e-05;0.000102279953459659;0.000211813269703632;0.000436587133491534;0.000891296737291314;0.00178511225104003;0.00344688423468073;0.0062390771610392;0.0102185742798659;0.0147377343642909;0.0187172314831176;0.0215094244094761;0.0231711963931168;0.0240650119068655;0.0245197215106653;0.0247444953744532;0.0248540286906971;0.0249070327083252;0.0249325949325035;0.0249449026530032;0.0249508239139223;0.0249536715599452;0.0249550407967353;0.0249556991106114;0.0249560156072758;0.0249561677658593;0.0249562409167369;0.0249562760841635;0.0249562929909341;0.0249563011188698;0.0249563050263756;0.0249563069049089;0.0249563078080136;0.0249563082421811;0.024956308450907;0.024956308551252;0.0249563085994928;0.0249563086226846;0.024956308633834;0.0249563086391941;0.024956308641771;0.0249563086430098;0.0249563086436054
F.1992;2.37137116533179e-05;4.92759358315701e-05;0.000102279953459659;0.000211813269703632;0.000436587133491534;0.000891296737291314;0.00178511225104003;0.00344688423468073;0.0062390771610392;0.0102185742798659;0.0147377343642909;0.0187172314831176;0.0215094244094761;0.0231711963931168;0.0240650119068655;0.0245197215106653;0.0247444953744532;0.0248540286906971;0.0249070327083252;0.0249325949325035;0.0249449026530032;0.0249508239139223;0.0249536715599452;0.0249550407967353;0.0249556991106114;0.0249560156072758;0.0249561677658593;0.0249562409167369;0.0249562760841635;0.0249562929909341;0.0249563011188698;0.0249563050263756;0.0249563069049089;0.0249563078080136;0.0249563082421811;0.024956308450907;0.024956308551252;0.0249563085994928;0.0249563086226846;0.024956308633834;0.0249563086391941;0.024956308641771;0.0249563086430098;0.0249563086436054
F.1992;1.25770550188734e-05;2.61345066989301e-05;5.42462783049805e-05;0.000112339526841524;0.000231552971493056;0.000472717568086259;0.000946771021104751;0.00182812599297172;0.00330902297660381;0.00541963117420027;0.00781646073221498;0.00992706892981144;0.0114079659134435;0.0122893208853105;0.012763374338329;0.0130045389349222;0.0131237523795737;0.0131818456281103;0.0132099573997163;0.0132235148513964;0.0132300425042642;0.0132331829668561;0.0132346932745307;0.0132354194774422;0.0132357686277549;0.0132359364882745;0.0132360171887108;0.0132360559857843;0.0132360746375527;0.0132360836044064;0.0132360879152244;0.0132360899876505;0.0132360909839693;0.0132360914629495;0.0132360916932191;0.0132360918039213;0.0132360918571413;0.0132360918827268;0.013236091895027;0.0132360919009404;0.0132360919037832;0.0132360919051499;0.0132360919058069;0.0132360919061228
F.1992;1.25770550188734e-05;2.61345066989301e-05;5.42462783049805e-05;0.000112339526841524;0.000231552971493056;0.000472717568086259;0.000946771021104751;0.00182812599297172;0.00330902297660381;0.00541963117420027;0.00781646073221498;0.00992706892981144;0.0114079659134435;0.0122893208853105;0.012763374338329;0.0130045389349222;0.0131237523795737;0.0131818456281103;0.0132099573997163;0.0132235148513964;0.0132300425042642;0.0132331829668561;0.0132346932745307;0.0132354194774422;0.0132357686277549;0.0132359364882745;0.0132360171887108;0.0132360559857843;0.0132360746375527;0.0132360836044064;0.0132360879152244;0.0132360899876505;0.0132360909839693;0.0132360914629495;0.0132360916932191;0.0132360918039213;0.0132360918571413;0.0132360918827268;0.013236091895027;0.0132360919009404;0.0132360919037832;0.0132360919051499;0.0132360919058069;0.0132360919061228
F.1992;1.59096309283699e-05;3.30594368436047e-05;6.86200597655636e-05;0.000142106431754835;0.000292908181708172;0.000597974806528483;0.00119763947099292;0.00231252942720648;0.00418582364569938;0.00685568534287429;0.00988760923992324;0.0125574709370981;0.0144307651555911;0.0155456551118046;0.016145319776269;0.0164503864010894;0.0166011881510427;0.016674674523032;0.0167102351459539;0.0167273849518692;0.0167356422543776;0.0167396148537425;0.0167415253516815;0.0167424439785208;0.0167428856441258;0.0167430979830964;0.0167432000669431;0.0167432491441809;0.0167432727381583;0.0167432840809832;0.0167432895340502;0.0167432921556126;0.0167432934159286;0.0167432940218255;0.0167432943131103;0.0167432944531454;0.0167432945204673;0.0167432945528323;0.0167432945683917;0.0167432945758719;0.0167432945794681;0.0167432945811969;0.016743294582028;0.0167432945824276
F.1992;1.59096309283699e-05;3.30594368436047e-05;6.86200597655636e-05;0.000142106431754835;0.000292908181708172;0.000597974806528483;0.00119763947099292;0.00231252942720648;0.00418582364569938;0.00685568534287429;0.00988760923992324;0.0125574709370981;0.0144307651555911;0.0155456551118046;0.016145319776269;0.0164503864010894;0.0166011881510427;0.016674674523032;0.0167102351459539;0.0167273849518692;0.0167356422543776;0.0167396148537425;0.0167415253516815;0.0167424439785208;0.0167428856441258;0.0167430979830964;0.0167432000669431;0.0167432491441809;0.0167432727381583;0.0167432840809832;0.0167432895340502;0.0167432921556126;0.0167432934159286;0.0167432940218255;0.0167432943131103;0.0167432944531454;0.0167432945204673;0.0167432945528323;0.0167432945683917;0.0167432945758719;0.0167432945794681;0.0167432945811969;0.016743294582028;0.0167432945824276
F.1992;3.68394516123484e-05;7.65505830659927e-05;0.000158892772733161;0.000329053705897132;0.000678241804318512;0.00138463701953183;0.00277318697959281;0.00535476381062939;0.00969245913672281;0.015874641567451;0.0228951949794403;0.0290773774101684;0.0334150727362619;0.0359966495672985;0.0373851995273594;0.0380915947425727;0.0384407828409941;0.0386109437741581;0.0386932859638253;0.0387329970952789;0.0387521172431678;0.0387613159720848;0.0387657398142653;0.0387678669351992;0.0387688896313734;0.0387693813116183;0.0387696176912646;0.0387697313317717;0.0387697859646663;0.0387698122294774;0.0387698248562942;0.0387698309266375;0.0387698338449549;0.0387698352479357;0.0387698359224185;0.0387698362466761;0.0387698364025629;0.0387698364775054;0.038769836513534;0.0387698365308548;0.0387698365391817;0.0387698365431849;0.0387698365451094;0.0387698365460346
F.1992;3.68394516123484e-05;7.65505830659927e-05;0.000158892772733161;0.000329053705897132;0.000678241804318512;0.00138463701953183;0.00277318697959281;0.00535476381062939;0.00969245913672281;0.015874641567451;0.0228951949794403;0.0290773774101684;0.0334150727362619;0.0359966495672985;0.0373851995273594;0.0380915947425727;0.0384407828409941;0.0386109437741581;0.0386932859638253;0.0387329970952789;0.0387521172431678;0.0387613159720848;0.0387657398142653;0.0387678669351992;0.0387688896313734;0.0387693813116183;0.0387696176912646;0.0387697313317717;0.0387697859646663;0.0387698122294774;0.0387698248562942;0.0387698309266375;0.0387698338449549;0.0387698352479357;0.0387698359224185;0.0387698362466761;0.0387698364025629;0.0387698364775054;0.038769836513534;0.0387698365308548;0.0387698365391817;0.0387698365431849;0.0387698365451094;0.0387698365460346
F.1992;1.80540081015909e-05;3.75153479861161e-05;7.78690040339028e-05;0.00016126022544087;0.000332387766214728;0.000678572749438296;0.00135906312405619;0.00262422335263003;0.00475000924606807;0.00777972784406335;0.0112203091402089;0.0142500277382042;0.0163758136316423;0.0176409738602161;0.018321464234834;0.0186676492180576;0.0188387767588314;0.0189221679802384;0.0189625216362862;0.0189819829761707;0.0189913532379358;0.018995861283499;0.0189980292876107;0.0189990717314281;0.0189995729268642;0.0189998138859104;0.0189999297291129;0.0189999854212186;0.0190000121953067;0.0190000250669726;0.0190000312550303;0.0190000342299396;0.0190000356601271;0.0190000363476897;0.0190000366782353;0.019000036837145;0.0190000369135409;0.0190000369502682;0.0190000369679248;0.0190000369764133;0.0190000369804941;0.0190000369824559;0.0190000369833991;0.0190000369838525
F.1992;1.80540081015909e-05;3.75153479861161e-05;7.78690040339028e-05;0.00016126022544087;0.000332387766214728;0.000678572749438296;0.00135906312405619;0.00262422335263003;0.00475000924606807;0.00777972784406335;0.0112203091402089;0.0142500277382042;0.0163758136316423;0.0176409738602161;0.018321464234834;0.0186676492180576;0.0188387767588314;0.0189221679802384;0.0189625216362862;0.0189819829761707;0.0189913532379358;0.018995861283499;0.0189980292876107;0.0189990717314281;0.0189995729268642;0.0189998138859104;0.0189999297291129;0.0189999854212186;0.0190000121953067;0.0190000250669726;0.0190000312550303;0.0190000342299396;0.0190000356601271;0.0190000363476897;0.0190000366782353;0.019000036837145;0.0190000369135409;0.0190000369502682;0.0190000369679248;0.0190000369764133;0.0190000369804941;0.0190000369824559;0.0190000369833991;0.0190000369838525
F.1993;2.40669441418568e-05;5.00099357086594e-05;0.000103803485626043;0.00021496837799949;0.000443090407288645;0.000904573231884092;0.0018117027591804;0.00349822801054009;0.00633201262318864;0.0103707871630689;0.0149572633296857;0.0189960378695659;0.0218298224822145;0.0235163477335742;0.0244234772608705;0.0248849600854659;0.0251130821147551;0.0252242470071285;0.0252780405570459;0.0253039835486127;0.0253164746013045;0.0253224840635883;0.0253253741273105;0.02532676375985;0.0253274318797764;0.0253277530908822;0.0253279075159753;0.0253279817564869;0.0253280174477572;0.0253280346063661;0.0253280428553731;0.0253280468210839;0.0253280487275993;0.0253280496441564;0.0253280500847911;0.0253280502966262;0.0253280503984659;0.0253280504474253;0.0253280504709625;0.0253280504822781;0.025328050487718;0.0253280504903332;0.0253280504915905;0.025328050492195
F.1993;2.40669441418568e-05;5.00099357086594e-05;0.000103803485626043;0.00021496837799949;0.000443090407288645;0.000904573231884092;0.0018117027591804;0.00349822801054009;0.00633201262318864;0.0103707871630689;0.0149572633296857;0.0189960378695659;0.0218298224822145;0.0235163477335742;0.0244234772608705;0.0248849600854659;0.0251130821147551;0.0252242470071285;0.0252780405570459;0.0253039835486127;0.0253164746013045;0.0253224840635883;0.0253253741273105;0.02532676375985;0.0253274318797764;0.0253277530908822;0.0253279075159753;0.0253279817564869;0.0253280174477572;0.0253280346063661;0.0253280428553731;0.0253280468210839;0.0253280487275993;0.0253280496441564;0.0253280500847911;0.0253280502966262;0.0253280503984659;0.0253280504474253;0.0253280504709625;0.0253280504822781;0.025328050487718;0.0253280504903332;0.0253280504915905;0.025328050492195
F.1993;1.33578162259182e-05;2.77568903940921e-05;5.76137907841361e-05;0.000119313364869902;0.000245927368142066;0.000502063033976043;0.00100554488224502;0.00194161280325923;0.0035144412378323;0.00575607223857951;0.0083016927127497;0.0105433237134969;0.01211615214807;0.0130522200690842;0.0135557019173532;0.0138118375831871;0.0139384515864593;0.0140001511605451;0.0140300080609351;0.0140444071351033;0.0140513400130516;0.0140546754299758;0.0140562794948648;0.0140570507791614;0.0140574216041046;0.0140575998851067;0.0140576855952826;0.0140577268008093;0.0140577466104464;0.0140577561339464;0.0140577607123723;0.014057762913451;0.0140577639716195;0.0140577644803339;0.0140577647248983;0.0140577648424726;0.0140577648989964;0.0140577649261702;0.014057764939234;0.0140577649455145;0.0140577649485338;0.0140577649499853;0.0140577649506831;0.0140577649510186
F.1993;1.33578162259182e-05;2.77568903940921e-05;5.76137907841361e-05;0.000119313364869902;0.000245927368142066;0.000502063033976043;0.00100554488224502;0.00194161280325923;0.0035144412378323;0.00575607223857951;0.0083016927127497;0.0105433237134969;0.01211615214807;0.0130522200690842;0.0135557019173532;0.0138118375831871;0.0139384515864593;0.0140001511605451;0.0140300080609351;0.0140444071351033;0.0140513400130516;0.0140546754299758;0.0140562794948648;0.0140570507791614;0.0140574216041046;0.0140575998851067;0.0140576855952826;0.0140577268008093;0.0140577466104464;0.0140577561339464;0.0140577607123723;0.014057762913451;0.0140577639716195;0.0140577644803339;0.0140577647248983;0.0140577648424726;0.0140577648989964;0.0140577649261702;0.014057764939234;0.0140577649455145;0.0140577649485338;0.0140577649499853;0.0140577649506831;0.0140577649510186
F.1993;1.88099138558766e-05;3.90860832631341e-05;8.11293120994862e-05;0.00016801205205257;0.000346304555424197;0.000706984005438381;0.00141596592536938;0.00273409732197921;0.00494888803806866;0.00810545834174636;0.0116900938105283;0.014846664114206;0.0170614548302954;0.0183795862269053;0.0190885681468363;0.0194492475968505;0.0196275401002221;0.0197144228401752;0.0197564660690115;0.0197767422384188;0.0197865048249656;0.01979120161851;0.0197934603950847;0.0197945464851261;0.019795068665183;0.0197953197129767;0.0197954404064342;0.0197954984303204;0.0197955263254164;0.0197955397360079;0.0197955461831542;0.0197955492826204;0.0197955507726887;0.0197955514890389;0.0197955518334241;0.0197955519989873;0.0197955520785818;0.0197955521168468;0.0197955521352427;0.0197955521440866;0.0197955521483382;0.0197955521503822;0.0197955521513649;0.0197955521518373
F.1993;1.88099138558766e-05;3.90860832631341e-05;8.11293120994862e-05;0.00016801205205257;0.000346304555424197;0.000706984005438381;0.00141596592536938;0.00273409732197921;0.00494888803806866;0.00810545834174636;0.0116900938105283;0.014846664114206;0.0170614548302954;0.0183795862269053;0.0190885681468363;0.0194492475968505;0.0196275401002221;0.0197144228401752;0.0197564660690115;0.0197767422384188;0.0197865048249656;0.01979120161851;0.0197934603950847;0.0197945464851261;0.019795068665183;0.0197953197129767;0.0197954404064342;0.0197954984303204;0.0197955263254164;0.0197955397360079;0.0197955461831542;0.0197955492826204;0.0197955507726887;0.0197955514890389;0.0197955518334241;0.0197955519989873;0.0197955520785818;0.0197955521168468;0.0197955521352427;0.0197955521440866;0.0197955521483382;0.0197955521503822;0.0197955521513649;0.0197955521518373
F.1993;1.94543129231608e-05;4.04251130849367e-05;8.39086790570857e-05;0.000173767889663775;0.000358168423287786;0.000731204203211748;0.00146447476643083;0.00282776334180508;0.00511842942248223;0.00838313902839663;0.0120905786615323;0.0153552882674467;0.0176459543481239;0.0190092429234981;0.0197425134867172;0.0201155492666412;0.0202999498002652;0.0203898090108719;0.020433292576844;0.0204542633770058;0.0204643604149335;0.020469218113488;0.020471554272316;0.020472677570152;0.0204732176393041;0.0204734772876139;0.0204736021158457;0.0204736621275421;0.0204736909782818;0.0204737048482997;0.0204737115163155;0.0204737147219647;0.0204737162630805;0.0204737170039717;0.0204737173601551;0.0204737175313902;0.0204737176137115;0.0204737176532874;0.0204737176723135;0.0204737176814603;0.0204737176858577;0.0204737176879717;0.020473717688988;0.0204737176894766
F.1993;1.94543129231608e-05;4.04251130849367e-05;8.39086790570857e-05;0.000173767889663775;0.000358168423287786;0.000731204203211748;0.00146447476643083;0.00282776334180508;0.00511842942248223;0.00838313902839663;0.0120905786615323;0.0153552882674467;0.0176459543481239;0.0190092429234981;0.0197425134867172;0.0201155492666412;0.0202999498002652;0.0203898090108719;0.020433292576844;0.0204542633770058;0.0204643604149335;0.020469218113488;0.020471554272316;0.020472677570152;0.0204732176393041;0.0204734772876139;0.0204736021158457;0.0204736621275421;0.0204736909782818;0.0204737048482997;0.0204737115163155;0.0204737147219647;0.0204737162630805;0.0204737170039717;0.0204737173601551;0.0204737175313902;0.0204737176137115;0.0204737176532874;0.0204737176723135;0.0204737176814603;0.0204737176858577;0.0204737176879717;0.020473717688988;0.0204737176894766
F.1993;1.25104074964357e-05;2.59960163990147e-05;5.39588199099055e-05;0.00011174422443372;0.000230325940853534;0.000470212573500605;0.000941753952897782;0.00181843850508582;0.00329148801450424;0.00539091181265301;0.00777504024536394;0.00987446404351271;0.0113475135529311;0.0122241981051192;0.0126957394845163;0.0129356261171634;0.0130542078335832;0.013111993238107;0.0131399560416179;0.0131534416505205;0.0131599347124694;0.0131630585333235;0.0131645608376727;0.0131652831923363;0.0131656304924541;0.0131657974634581;0.0131658777362518;0.0131659163277343;0.0131659348806645;0.0131659438000016;0.013165948087976;0.01316595014942;0.0131659511404592;0.0131659516169012;0.0131659518459506;0.0131659519560661;0.0131659520090041;0.013165952034454;0.0131659520466891;0.0131659520525711;0.0131659520553988;0.0131659520567583;0.0131659520574119;0.0131659520577261
F.1993;1.25104074964357e-05;2.59960163990147e-05;5.39588199099055e-05;0.00011174422443372;0.000230325940853534;0.000470212573500605;0.000941753952897782;0.00181843850508582;0.00329148801450424;0.00539091181265301;0.00777504024536394;0.00987446404351271;0.0113475135529311;0.0122241981051192;0.0126957394845163;0.0129356261171634;0.0130542078335832;0.013111993238107;0.0131399560416179;0.0131534416505205;0.0131599347124694;0.0131630585333235;0.0131645608376727;0.0131652831923363;0.0131656304924541;0.0131657974634581;0.0131658777362518;0.0131659163277343;0.0131659348806645;0.0131659438000016;0.013165948087976;0.01316595014942;0.0131659511404592;0.0131659516169012;0.0131659518459506;0.0131659519560661;0.0131659520090041;0.013165952034454;0.0131659520466891;0.0131659520525711;0.0131659520553988;0.0131659520567583;0.0131659520574119;0.0131659520577261
