;0;2;4;6;8;10;12;14;16;18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64;66;68;70;72;74;76;78;80;82;84;86;88;90
F.1992;0;0;0;0;7.76125175046706e-07;2.81343829450006e-06;9.1018955179864e-06;2.62793806143477e-05;6.77153662690524e-05;0.000155721352293111;0.000319593493340238;0.000585378165032541;0.000956894232095368;0.00139598316964989;0.00181754534918355;0.00211192823626195;0.00219008961317463;0.00202690522400735;0.00167414791481399;0.00123407921643078;0.000811859875831241;0.000476659162378235;0.000249760434181832;0.000116796052232895;4.87440391955017e-05;1.81553109999892e-05;6.03496421068844e-06;1.79033595180801e-06;4.74005296507267e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;7.76125175046706e-07;2.81343829450006e-06;9.1018955179864e-06;2.62793806143477e-05;6.77153662690524e-05;0.000155721352293111;0.000319593493340238;0.000585378165032541;0.000956894232095368;0.00139598316964989;0.00181754534918355;0.00211192823626195;0.00219008961317463;0.00202690522400735;0.00167414791481399;0.00123407921643078;0.000811859875831241;0.000476659162378235;0.000249760434181832;0.000116796052232895;4.87440391955017e-05;1.81553109999892e-05;6.03496421068844e-06;1.79033595180801e-06;4.74005296507267e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;6.80515568066968e-07;2.46685537431234e-06;7.98064770742163e-06;2.30420661540127e-05;5.9373619649271e-05;0.000136538290372459;0.000280223286994718;0.000513266374186543;0.000839015976894703;0.00122401425729948;0.00159364487270071;0.00185176320730736;0.00192029601041792;0.00177721404263206;0.00146791233670421;0.00108205499062505;0.00071184816876843;0.000417940289903145;0.000218992849623353;0.000102408135167713;4.27393397218551e-05;1.5918787556204e-05;5.29152671520199e-06;1.56978735704846e-06;4.15613349483198e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;6.80515568066968e-07;2.46685537431234e-06;7.98064770742163e-06;2.30420661540127e-05;5.9373619649271e-05;0.000136538290372459;0.000280223286994718;0.000513266374186543;0.000839015976894703;0.00122401425729948;0.00159364487270071;0.00185176320730736;0.00192029601041792;0.00177721404263206;0.00146791233670421;0.00108205499062505;0.00071184816876843;0.000417940289903145;0.000218992849623353;0.000102408135167713;4.27393397218551e-05;1.5918787556204e-05;5.29152671520199e-06;1.56978735704846e-06;4.15613349483198e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;1.67425683334518e-07;6.06914765969066e-07;1.96346043877078e-06;5.66898665115491e-06;1.46075553716718e-05;3.35922022061457e-05;6.89426921482541e-05;0.000126277748024062;0.000206421175138127;0.000301141418442011;0.00039208079039598;0.00045558505184211;0.000472446020099175;0.00043724389195765;0.000361147103138257;0.000266215505878179;0.000175134371172462;0.000102824890294316;5.38783081740682e-05;2.51952384545312e-05;1.05150616590942e-05;3.91646276664193e-06;1.3018621729582e-06;3.86211180576344e-07;1.02252398483446e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;1.67425683334518e-07;6.06914765969066e-07;1.96346043877078e-06;5.66898665115491e-06;1.46075553716718e-05;3.35922022061457e-05;6.89426921482541e-05;0.000126277748024062;0.000206421175138127;0.000301141418442011;0.00039208079039598;0.00045558505184211;0.000472446020099175;0.00043724389195765;0.000361147103138257;0.000266215505878179;0.000175134371172462;0.000102824890294316;5.38783081740682e-05;2.51952384545312e-05;1.05150616590942e-05;3.91646276664193e-06;1.3018621729582e-06;3.86211180576344e-07;1.02252398483446e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;7.78483487372935e-07;2.82198712969098e-06;9.12955228403682e-06;2.63592324078741e-05;6.79211242937651e-05;0.000156194522854222;0.000320564601222006;0.000587156878810274;0.000959801824240297;0.00140022496520303;0.00182306809182645;0.00211834548254106;0.00219674435843526;0.00203306412173102;0.00167923493400932;0.00123782905514394;0.000814326770623344;0.00047810752562451;0.000250519349276295;0.000117150945462095;4.8892151474501e-05;1.82104772220039e-05;6.05330188474412e-06;1.79577601673438e-06;4.7544559579067e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;7.78483487372935e-07;2.82198712969098e-06;9.12955228403682e-06;2.63592324078741e-05;6.79211242937651e-05;0.000156194522854222;0.000320564601222006;0.000587156878810274;0.000959801824240297;0.00140022496520303;0.00182306809182645;0.00211834548254106;0.00219674435843526;0.00203306412173102;0.00167923493400932;0.00123782905514394;0.000814326770623344;0.00047810752562451;0.000250519349276295;0.000117150945462095;4.8892151474501e-05;1.82104772220039e-05;6.05330188474412e-06;1.79577601673438e-06;4.7544559579067e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;6.60854618049508e-07;2.39558482226247e-06;7.75007676526335e-06;2.2376351904095e-05;5.76582411582309e-05;0.000132593527565477;0.000272127284055386;0.000498437463575153;0.000814775750866613;0.00118865094709369;0.00154760246947288;0.00179826344099568;0.00186481624529396;0.00172586809537949;0.00142550250445903;0.00105079306204456;0.000691281980538627;0.000405865469670289;0.000212665870972657;9.94494354385753e-05;4.15045464834909e-05;1.54588737773464e-05;5.13864785813313e-06;1.5244342274314e-06;4.03605757483518e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;6.60854618049508e-07;2.39558482226247e-06;7.75007676526335e-06;2.2376351904095e-05;5.76582411582309e-05;0.000132593527565477;0.000272127284055386;0.000498437463575153;0.000814775750866613;0.00118865094709369;0.00154760246947288;0.00179826344099568;0.00186481624529396;0.00172586809537949;0.00142550250445903;0.00105079306204456;0.000691281980538627;0.000405865469670289;0.000212665870972657;9.94494354385753e-05;4.15045464834909e-05;1.54588737773464e-05;5.13864785813313e-06;1.5244342274314e-06;4.03605757483518e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;4.16822430189191e-07;1.51097300384603e-06;4.88822464611702e-06;1.41134905086411e-05;3.63669217761414e-05;8.36310360519557e-05;0.000171639499464393;0.000314380665868582;0.000513905478239394;0.00074972068422038;0.000976123045332423;0.00113422304562006;0.00117620005669913;0.00108856095433713;0.000899110639346213;0.000662769247251508;0.00043601395405929;0.000255992508453915;0.000134135258702971;6.27259827324754e-05;2.61782628987438e-05;9.75041281375863e-06;3.24111178103786e-06;9.61510084043835e-07;2.54567234725787e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;4.16822430189191e-07;1.51097300384603e-06;4.88822464611702e-06;1.41134905086411e-05;3.63669217761414e-05;8.36310360519557e-05;0.000171639499464393;0.000314380665868582;0.000513905478239394;0.00074972068422038;0.000976123045332423;0.00113422304562006;0.00117620005669913;0.00108856095433713;0.000899110639346213;0.000662769247251508;0.00043601395405929;0.000255992508453915;0.000134135258702971;6.27259827324754e-05;2.61782628987438e-05;9.75041281375863e-06;3.24111178103786e-06;9.61510084043835e-07;2.54567234725787e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;2.23646538673005e-07;8.10714246316202e-07;2.62278237249358e-06;7.57260903502538e-06;1.95127123406827e-05;4.48723254412383e-05;9.20933644030514e-05;0.000168681296050479;0.000275736556118559;0.000402263467254727;0.000523739906003769;0.00060856863705954;0.000631091449057468;0.000584068591178217;0.000482418813888168;0.000355609577007252;0.000233943772157921;0.000137353065227205;7.197042229544e-05;3.36556958237911e-05;1.40459760841532e-05;5.2315948434931e-06;1.73902213216407e-06;5.15899305366053e-07;1.36588333022624e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1992;0;0;0;0;2.23646538673005e-07;8.10714246316202e-07;2.62278237249358e-06;7.57260903502538e-06;1.95127123406827e-05;4.48723254412383e-05;9.20933644030514e-05;0.000168681296050479;0.000275736556118559;0.000402263467254727;0.000523739906003769;0.00060856863705954;0.000631091449057468;0.000584068591178217;0.000482418813888168;0.000355609577007252;0.000233943772157921;0.000137353065227205;7.197042229544e-05;3.36556958237911e-05;1.40459760841532e-05;5.2315948434931e-06;1.73902213216407e-06;5.15899305366053e-07;1.36588333022624e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;1.15509259049351e-07;4.18718762420267e-07;1.35461809644809e-06;3.91111109474899e-06;1.0077951386544e-05;2.31757177834847e-05;4.75645022215687e-05;8.71207380980886e-05;0.000142412779911799;0.000207761565731867;0.00027050187691715;0.000314314331733073;0.00032594694335776;0.000301660515746391;0.000249160304802047;0.00018366570300924;0.000120827587770904;7.09402921533638e-05;3.71713785607475e-05;1.73825381356804e-05;7.25448423987287e-06;2.70202099976087e-06;8.98172442768681e-07;2.66452353166243e-07;7.05453222564611e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;1.15509259049351e-07;4.18718762420267e-07;1.35461809644809e-06;3.91111109474899e-06;1.0077951386544e-05;2.31757177834847e-05;4.75645022215687e-05;8.71207380980886e-05;0.000142412779911799;0.000207761565731867;0.00027050187691715;0.000314314331733073;0.00032594694335776;0.000301660515746391;0.000249160304802047;0.00018366570300924;0.000120827587770904;7.09402921533638e-05;3.71713785607475e-05;1.73825381356804e-05;7.25448423987287e-06;2.70202099976087e-06;8.98172442768681e-07;2.66452353166243e-07;7.05453222564611e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;1.38679427233566e-07;5.02710160400053e-07;1.62634288611776e-06;4.69564648696173e-06;1.20995021306173e-05;2.78245683020723e-05;5.71055340413761e-05;0.000104596412088892;0.000170979563988635;0.000249436756619955;0.000324762236942821;0.000377363095000208;0.00039132910889917;0.000362171031889472;0.000299139728223223;0.000220507470183749;0.000145064567152348;8.51703072513618e-05;4.46276387772873e-05;2.08693264276923e-05;8.70967165351371e-06;3.24402327314566e-06;1.07833814315194e-06;3.19900413406194e-07;8.46961097755251e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;1.38679427233566e-07;5.02710160400053e-07;1.62634288611776e-06;4.69564648696173e-06;1.20995021306173e-05;2.78245683020723e-05;5.71055340413761e-05;0.000104596412088892;0.000170979563988635;0.000249436756619955;0.000324762236942821;0.000377363095000208;0.00039132910889917;0.000362171031889472;0.000299139728223223;0.000220507470183749;0.000145064567152348;8.51703072513618e-05;4.46276387772873e-05;2.08693264276923e-05;8.70967165351371e-06;3.24402327314566e-06;1.07833814315194e-06;3.19900413406194e-07;8.46961097755251e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;1.68303741263318e-07;6.10097708464816e-07;1.97375773588681e-06;5.69871744620483e-06;1.46841641664459e-05;3.37683752932464e-05;6.93042595987671e-05;0.000126940007097314;0.000207503743510509;0.000302720743697773;0.000394137043892343;0.000457974351136256;0.000474923746130309;0.000439537001703459;0.000363041126032823;0.000267611663451202;0.000176052857035269;0.000103364151705128;5.41608710087564e-05;2.53273739695395e-05;1.05702075189032e-05;3.93700251369037e-06;1.30868974194526e-06;3.88236651116722e-07;1.02788657481702e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;1.68303741263318e-07;6.10097708464816e-07;1.97375773588681e-06;5.69871744620483e-06;1.46841641664459e-05;3.37683752932464e-05;6.93042595987671e-05;0.000126940007097314;0.000207503743510509;0.000302720743697773;0.000394137043892343;0.000457974351136256;0.000474923746130309;0.000439537001703459;0.000363041126032823;0.000267611663451202;0.000176052857035269;0.000103364151705128;5.41608710087564e-05;2.53273739695395e-05;1.05702075189032e-05;3.93700251369037e-06;1.30868974194526e-06;3.88236651116722e-07;1.02788657481702e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;6.5493987247812e-07;2.37414398742321e-06;7.68071244371173e-06;2.21760802789693e-05;5.71421914595071e-05;0.000131406796083934;0.000269691705027473;0.000493976375311903;0.000807483388624618;0.00117801234711538;0.00153375120082381;0.00178216871995823;0.00184812586691564;0.00171042132328297;0.00141274404837055;0.0010413883103179;0.000685094905618823;0.000402232914303729;0.000210762480296152;9.85593484333979e-05;4.11330747167803e-05;1.53205145940769e-05;5.09265620757688e-06;1.51079031794011e-06;3.9999342687182e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;6.5493987247812e-07;2.37414398742321e-06;7.68071244371173e-06;2.21760802789693e-05;5.71421914595071e-05;0.000131406796083934;0.000269691705027473;0.000493976375311903;0.000807483388624618;0.00117801234711538;0.00153375120082381;0.00178216871995823;0.00184812586691564;0.00171042132328297;0.00141274404837055;0.0010413883103179;0.000685094905618823;0.000402232914303729;0.000210762480296152;9.85593484333979e-05;4.11330747167803e-05;1.53205145940769e-05;5.09265620757688e-06;1.51079031794011e-06;3.9999342687182e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;1.23181968238154e-06;4.46532180343535e-06;1.44459868156722e-05;4.17090687460324e-05;0.000107473798881571;0.000247151661727994;0.000507239770226354;0.000929077381467599;0.0015187255702426;0.0022156213970828;0.0028846997967958;0.00335192679331431;0.0034759798785364;0.00321698332888632;0.00265710792406881;0.0019586570791573;0.00128853567251517;0.000756525051477264;0.000396404895237198;0.000185371742330463;7.7363637735605e-05;2.88150290037931e-05;9.57833599038564e-06;2.84151466080158e-06;7.5231299352661e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;1.23181968238154e-06;4.46532180343535e-06;1.44459868156722e-05;4.17090687460324e-05;0.000107473798881571;0.000247151661727994;0.000507239770226354;0.000929077381467599;0.0015187255702426;0.0022156213970828;0.0028846997967958;0.00335192679331431;0.0034759798785364;0.00321698332888632;0.00265710792406881;0.0019586570791573;0.00128853567251517;0.000756525051477264;0.000396404895237198;0.000185371742330463;7.7363637735605e-05;2.88150290037931e-05;9.57833599038564e-06;2.84151466080158e-06;7.5231299352661e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;4.29698072755693e-07;1.55764695158998e-06;5.03922187843871e-06;1.45494561525066e-05;3.74902957889579e-05;8.62143982937202e-05;0.000176941442654911;0.000324091882900989;0.000529780015623994;0.000772879552015364;0.00100627548081177;0.00116925918923514;0.0012125328699546;0.00112218659620466;0.000926884162029977;0.000683242185638741;0.000449482422692148;0.000263900115626252;0.000138278696103499;6.46635879926562e-05;2.69869092951077e-05;1.00516030117257e-05;3.34122970605399e-06;9.91211125229686e-07;2.62430815200533e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;4.29698072755693e-07;1.55764695158998e-06;5.03922187843871e-06;1.45494561525066e-05;3.74902957889579e-05;8.62143982937202e-05;0.000176941442654911;0.000324091882900989;0.000529780015623994;0.000772879552015364;0.00100627548081177;0.00116925918923514;0.0012125328699546;0.00112218659620466;0.000926884162029977;0.000683242185638741;0.000449482422692148;0.000263900115626252;0.000138278696103499;6.46635879926562e-05;2.69869092951077e-05;1.00516030117257e-05;3.34122970605399e-06;9.91211125229686e-07;2.62430815200533e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;6.97814318244857e-09;2.52956299901287e-08;8.18351629328011e-08;2.36277969802933e-07;6.08829009378493e-07;1.40009102629669e-06;2.87346581248688e-06;5.26313638934629e-06;8.6034381781506e-06;1.25512877964809e-05;1.63415542942967e-05;1.89883514895714e-05;1.96911006039796e-05;1.82239093964774e-05;1.50522676415782e-05;1.10956089914487e-05;7.29943395702167e-06;4.28564359363959e-06;2.24559662160999e-06;1.05011356650922e-06;4.3825776528461e-07;1.63234441753786e-07;5.42603766983881e-08;1.60969145417166e-08;4.26178267966588e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;6.97814318244857e-09;2.52956299901287e-08;8.18351629328011e-08;2.36277969802933e-07;6.08829009378493e-07;1.40009102629669e-06;2.87346581248688e-06;5.26313638934629e-06;8.6034381781506e-06;1.25512877964809e-05;1.63415542942967e-05;1.89883514895714e-05;1.96911006039796e-05;1.82239093964774e-05;1.50522676415782e-05;1.10956089914487e-05;7.29943395702167e-06;4.28564359363959e-06;2.24559662160999e-06;1.05011356650922e-06;4.3825776528461e-07;1.63234441753786e-07;5.42603766983881e-08;1.60969145417166e-08;4.26178267966588e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;8.60920527546426e-09;3.12081975768219e-08;1.00963207262871e-07;2.91505274529151e-07;7.51135908558098e-07;1.72734647807758e-06;3.54510596657717e-06;6.49333502967026e-06;1.0614394605253e-05;1.54850094482323e-05;2.01612078974824e-05;2.34266640196721e-05;2.42936727962056e-05;2.24835422280176e-05;1.85705650628544e-05;1.36890821764637e-05;9.00559413695537e-06;5.28736434183844e-06;2.77047944931187e-06;1.29556574295677e-06;5.40695564171199e-07;2.01388647429708e-07;6.69431264315969e-08;1.98593863679674e-08;5.25792620892988e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;8.60920527546426e-09;3.12081975768219e-08;1.00963207262871e-07;2.91505274529151e-07;7.51135908558098e-07;1.72734647807758e-06;3.54510596657717e-06;6.49333502967026e-06;1.0614394605253e-05;1.54850094482323e-05;2.01612078974824e-05;2.34266640196721e-05;2.42936727962056e-05;2.24835422280176e-05;1.85705650628544e-05;1.36890821764637e-05;9.00559413695537e-06;5.28736434183844e-06;2.77047944931187e-06;1.29556574295677e-06;5.40695564171199e-07;2.01388647429708e-07;6.69431264315969e-08;1.98593863679674e-08;5.25792620892988e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;8.69803603161583e-08;3.15302072978327e-07;1.02004957082708e-06;2.9451305900287e-06;7.58886214027056e-06;1.74516943488646e-05;3.58168477188757e-05;6.56033399672648e-05;0.000107239151322594;0.000156447855314233;0.000203692335264643;0.00023668382995163;0.000245443376665551;0.000227155299659303;0.000187621782587201;0.000138303276784408;9.09851487832273e-05;5.34191996660359e-05;2.79906557038928e-05;1.30893353718499e-05;5.46274522306861e-06;2.03466598327511e-06;6.76338532001892e-07;2.00642977681869e-07;5.31217808770196e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;8.69803603161583e-08;3.15302072978327e-07;1.02004957082708e-06;2.9451305900287e-06;7.58886214027056e-06;1.74516943488646e-05;3.58168477188757e-05;6.56033399672648e-05;0.000107239151322594;0.000156447855314233;0.000203692335264643;0.00023668382995163;0.000245443376665551;0.000227155299659303;0.000187621782587201;0.000138303276784408;9.09851487832273e-05;5.34191996660359e-05;2.79906557038928e-05;1.30893353718499e-05;5.46274522306861e-06;2.03466598327511e-06;6.76338532001892e-07;2.00642977681869e-07;5.31217808770196e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;3.4762030053254e-07;1.26011666275999e-06;4.07666669901257e-06;1.17703258194386e-05;3.03291746356539e-05;6.97463566752708e-05;0.000143143386885359;0.000262186230000274;0.000428585325194261;0.000625249772297182;0.000814064123711339;0.000945915880319636;0.000980923740141715;0.000907834748535259;0.000749837551975482;0.000552734277780401;0.000363625589145182;0.000213491852351702;0.000111865714427059;5.23120239924829e-05;2.18320679435382e-05;8.13161957502303e-06;2.70301252951418e-06;8.01877250772414e-07;2.12303206909834e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;3.4762030053254e-07;1.26011666275999e-06;4.07666669901257e-06;1.17703258194386e-05;3.03291746356539e-05;6.97463566752708e-05;0.000143143386885359;0.000262186230000274;0.000428585325194261;0.000625249772297182;0.000814064123711339;0.000945915880319636;0.000980923740141715;0.000907834748535259;0.000749837551975482;0.000552734277780401;0.000363625589145182;0.000213491852351702;0.000111865714427059;5.23120239924829e-05;2.18320679435382e-05;8.13161957502303e-06;2.70301252951418e-06;8.01877250772414e-07;2.12303206909834e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;4.73905190041282e-07;1.7178968708807e-06;5.55765444012e-06;1.60462967374563e-05;4.13472781868197e-05;9.50840913613078e-05;0.000195145087502474;0.000357434289551385;0.00058428351184881;0.00085239300383157;0.00110980058604805;0.0012895519747817;0.00133727762957374;0.00123763657752896;0.00102224152911854;0.000753533791187009;0.000495724943749625;0.000291050024138415;0.000152504737420238;7.13161447522571e-05;2.97633086788272e-05;1.10857067729966e-05;3.68497370412773e-06;1.09318641729185e-06;2.89429562838665e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1993;0;0;0;0;4.73905190041282e-07;1.7178968708807e-06;5.55765444012e-06;1.60462967374563e-05;4.13472781868197e-05;9.50840913613078e-05;0.000195145087502474;0.000357434289551385;0.00058428351184881;0.00085239300383157;0.00110980058604805;0.0012895519747817;0.00133727762957374;0.00123763657752896;0.00102224152911854;0.000753533791187009;0.000495724943749625;0.000291050024138415;0.000152504737420238;7.13161447522571e-05;2.97633086788272e-05;1.10857067729966e-05;3.68497370412773e-06;1.09318641729185e-06;2.89429562838665e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
