;0;2;4;6;8;10;12;14;16;18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64;66;68;70;72;74;76;78;80;82;84;86;88;90;92;94;96;98;100;102;104;106
F.1992;1.5444825243894e-06;2.67422747312305e-06;4.62921611419727e-06;8.01000500129415e-06;1.38497039482131e-05;2.39166360199256e-05;4.12113141873659e-05;7.0748486522941e-05;0.000120690277263;0.000203715614342178;0.000337932776336401;0.000545391322359987;0.000844831940841002;0.00123691980910528;0.001689663881682;0.00214240795425873;0.00253449582252301;0.00283393644100402;0.00304139498702761;0.00317561214902183;0.00325863748610101;0.00330857927684107;0.00333811644917664;0.00335541112734408;0.0033654780594158;0.00337131775836271;0.00337469854724981;0.00337665353589089;0.00337778328083962;0.00337843588368094;0.00337881277894411;0.00337903041781892;0.00337915608444898;0.0033792286423679;0.00337927053512077;0.00337929472238588;0.00337930868706756;0.00337931674963284;0.0033793214045746;0.00337932409211231;0.00337932564376488;0.00337932653961256;0.00337932705683067;0.00337932735544676;0.00337932752785286;0.00337932762739158;0.00337932768486029;0.00337932771803987;0.0033793277371961;0.00337932774825596;0.00337932775464137;0.00337932775832799;0.00337932776045646;0.00337932776168534
F.1992;1.5444825243894e-06;2.67422747312305e-06;4.62921611419727e-06;8.01000500129415e-06;1.38497039482131e-05;2.39166360199256e-05;4.12113141873659e-05;7.0748486522941e-05;0.000120690277263;0.000203715614342178;0.000337932776336401;0.000545391322359987;0.000844831940841002;0.00123691980910528;0.001689663881682;0.00214240795425873;0.00253449582252301;0.00283393644100402;0.00304139498702761;0.00317561214902183;0.00325863748610101;0.00330857927684107;0.00333811644917664;0.00335541112734408;0.0033654780594158;0.00337131775836271;0.00337469854724981;0.00337665353589089;0.00337778328083962;0.00337843588368094;0.00337881277894411;0.00337903041781892;0.00337915608444898;0.0033792286423679;0.00337927053512077;0.00337929472238588;0.00337930868706756;0.00337931674963284;0.0033793214045746;0.00337932409211231;0.00337932564376488;0.00337932653961256;0.00337932705683067;0.00337932735544676;0.00337932752785286;0.00337932762739158;0.00337932768486029;0.00337932771803987;0.0033793277371961;0.00337932774825596;0.00337932775464137;0.00337932775832799;0.00337932776045646;0.00337932776168534
F.1992;2.01475179786993e-06;3.48848531744824e-06;6.03873552567041e-06;1.04489184710488e-05;1.80667087448336e-05;3.11988544118981e-05;5.37594748017e-05;9.22902254753734e-05;0.000157438461919264;0.000265743635016098;0.00044082769337394;0.00071145392059509;0.00110206923343485;0.00161354134466559;0.0022041384668697;0.00279473558907381;0.00330620770030455;0.00369682301314431;0.00396744924036546;0.0041425332987233;0.00425083847182013;0.00431598670826402;0.0043545174589377;0.0043770780793275;0.00439021022499456;0.00439782801526835;0.00440223819821373;0.00440478844842195;0.00440626218194153;0.00440711349150772;0.00440760514511798;0.004407889051415;0.00440805298144648;0.00440814763204647;0.0044082022804467;0.00440823383233227;0.00440825204902755;0.00440826256651004;0.00440826863880423;0.00440827214465254;0.00440827416875754;0.00440827533737596;0.00440827601207839;0.00440827640161812;0.00440827662651902;0.00440827675636563;0.0044082768313326;0.00440827687461481;0.0044082768996038;0.0044082769140312;0.00440827692236086;0.00440827692717;0.00440827692994655;0.0044082769315496
F.1992;2.01475179786993e-06;3.48848531744824e-06;6.03873552567041e-06;1.04489184710488e-05;1.80667087448336e-05;3.11988544118981e-05;5.37594748017e-05;9.22902254753734e-05;0.000157438461919264;0.000265743635016098;0.00044082769337394;0.00071145392059509;0.00110206923343485;0.00161354134466559;0.0022041384668697;0.00279473558907381;0.00330620770030455;0.00369682301314431;0.00396744924036546;0.0041425332987233;0.00425083847182013;0.00431598670826402;0.0043545174589377;0.0043770780793275;0.00439021022499456;0.00439782801526835;0.00440223819821373;0.00440478844842195;0.00440626218194153;0.00440711349150772;0.00440760514511798;0.004407889051415;0.00440805298144648;0.00440814763204647;0.0044082022804467;0.00440823383233227;0.00440825204902755;0.00440826256651004;0.00440826863880423;0.00440827214465254;0.00440827416875754;0.00440827533737596;0.00440827601207839;0.00440827640161812;0.00440827662651902;0.00440827675636563;0.0044082768313326;0.00440827687461481;0.0044082768996038;0.0044082769140312;0.00440827692236086;0.00440827692717;0.00440827692994655;0.0044082769315496
F.1992;1.85500637289413e-06;3.21189066685814e-06;5.55993690944158e-06;9.62044574132603e-06;1.66342374749687e-05;2.87251629814917e-05;4.94969993157604e-05;8.49727279527195e-05;0.000144955497996155;0.000244673382116887;0.000405875394389236;0.000655044238262846;0.00101468848597309;0.00148560705117488;0.00202937697194618;0.00257314689271747;0.00304406545791927;0.00340370970562951;0.00365287854950312;0.00381408056177547;0.0039137984458962;0.00397378121593963;0.00400925694457659;0.00403002878091086;0.00404211970641738;0.00404913349815103;0.00405319400698291;0.0040555420532255;0.00405689893751946;0.00405768274854386;0.00405813541997527;0.00405839681594019;0.00405854774830488;0.00405863489425822;0.00405868520970194;0.00405871425990498;0.00405873103223688;0.00405874071581034;0.00405874630664512;0.0040587495345221;0.00405875139814008;0.00405875247410121;0.00405875309530791;0.00405875345396185;0.00405875366103083;0.00405875378058217;0.00405875384960518;0.00405875388945563;0.0040587539124633;0.00405875392574678;0.004058753933416;0.00405875393784383;0.00405875394040024;0.00405875394187618
F.1992;1.85500637289413e-06;3.21189066685814e-06;5.55993690944158e-06;9.62044574132603e-06;1.66342374749687e-05;2.87251629814917e-05;4.94969993157604e-05;8.49727279527195e-05;0.000144955497996155;0.000244673382116887;0.000405875394389236;0.000655044238262846;0.00101468848597309;0.00148560705117488;0.00202937697194618;0.00257314689271747;0.00304406545791927;0.00340370970562951;0.00365287854950312;0.00381408056177547;0.0039137984458962;0.00397378121593963;0.00400925694457659;0.00403002878091086;0.00404211970641738;0.00404913349815103;0.00405319400698291;0.0040555420532255;0.00405689893751946;0.00405768274854386;0.00405813541997527;0.00405839681594019;0.00405854774830488;0.00405863489425822;0.00405868520970194;0.00405871425990498;0.00405873103223688;0.00405874071581034;0.00405874630664512;0.0040587495345221;0.00405875139814008;0.00405875247410121;0.00405875309530791;0.00405875345396185;0.00405875366103083;0.00405875378058217;0.00405875384960518;0.00405875388945563;0.0040587539124633;0.00405875392574678;0.004058753933416;0.00405875393784383;0.00405875394040024;0.00405875394187618
F.1992;3.35017040455937e-06;5.80072457540971e-06;1.00413326646245e-05;1.73746748648497e-05;3.00416919884258e-05;5.18780917914562e-05;8.93923517704377e-05;0.000153462070288059;0.000261791887327711;0.00044188393933794;0.00073301728451759;0.0011830200978132;0.00183254321129397;0.00268302947546524;0.00366508642258795;0.00464714336971066;0.00549762963388192;0.0061471527473627;0.00659715556065831;0.00688828890583796;0.00706838095784819;0.00717671077488784;0.00724078049340546;0.00727829475338444;0.00730013115318747;0.00731279817031105;0.00732013151251127;0.00732437212060049;0.00732682267477134;0.00732823824969069;0.00732905578134701;0.00732952786653137;0.00732980045273304;0.00732995783968223;0.00733004871015735;0.00733010117527655;0.00733013146636922;0.00733014895505373;0.00733015905218843;0.00733016488178454;0.00733016824750764;0.00733017019071019;0.00733017131261917;0.00733017196035378;0.00733017233432358;0.00733017255023517;0.00733017267489179;0.00733017274686232;0.00733017278841453;0.0073301728124047;0.00733017282625544;0.00733017283425217;0.00733017283886908;0.00733017284153465
F.1992;3.35017040455937e-06;5.80072457540971e-06;1.00413326646245e-05;1.73746748648497e-05;3.00416919884258e-05;5.18780917914562e-05;8.93923517704377e-05;0.000153462070288059;0.000261791887327711;0.00044188393933794;0.00073301728451759;0.0011830200978132;0.00183254321129397;0.00268302947546524;0.00366508642258795;0.00464714336971066;0.00549762963388192;0.0061471527473627;0.00659715556065831;0.00688828890583796;0.00706838095784819;0.00717671077488784;0.00724078049340546;0.00727829475338444;0.00730013115318747;0.00731279817031105;0.00732013151251127;0.00732437212060049;0.00732682267477134;0.00732823824969069;0.00732905578134701;0.00732952786653137;0.00732980045273304;0.00732995783968223;0.00733004871015735;0.00733010117527655;0.00733013146636922;0.00733014895505373;0.00733015905218843;0.00733016488178454;0.00733016824750764;0.00733017019071019;0.00733017131261917;0.00733017196035378;0.00733017233432358;0.00733017255023517;0.00733017267489179;0.00733017274686232;0.00733017278841453;0.0073301728124047;0.00733017282625544;0.00733017283425217;0.00733017283886908;0.00733017284153465
F.1992;2.47024212851893e-06;4.27715384346152e-06;7.40395859890331e-06;1.28111852943539e-05;2.2151187611473e-05;3.8252217772571e-05;6.59132899658465e-05;0.000113154981800144;0.000193031777757122;0.000325822328733768;0.000540488977719942;0.00087229774357914;0.00135122244429985;0.0019783269631098;0.00270244488859971;0.00342656281408962;0.00405366733289956;0.00453259203362028;0.00486440079947948;0.00507906744846565;0.0052118579994423;0.00529173479539928;0.00533897648723357;0.00536663755942685;0.00538273858958795;0.00539207859190506;0.00539748581860052;0.00540061262335596;0.0054024195350709;0.00540346330669431;0.00540406611219223;0.00540441420335471;0.00540461519430076;0.00540473124328496;0.00540479824646653;0.0054048369315279;0.00540485926661066;0.00540487216186076;0.00540487960696489;0.00540488390540711;0.00540488638711699;0.0054048878199339;0.00540488864717147;0.00540488912477742;0.00540488940052338;0.0054048895597254;0.00540488965164074;0.00540488970470808;0.00540488973534652;0.00540488975303564;0.00540488976324845;0.00540488976914483;0.0054048897725491;0.00540488977451455
F.1992;2.47024212851893e-06;4.27715384346152e-06;7.40395859890331e-06;1.28111852943539e-05;2.2151187611473e-05;3.8252217772571e-05;6.59132899658465e-05;0.000113154981800144;0.000193031777757122;0.000325822328733768;0.000540488977719942;0.00087229774357914;0.00135122244429985;0.0019783269631098;0.00270244488859971;0.00342656281408962;0.00405366733289956;0.00453259203362028;0.00486440079947948;0.00507906744846565;0.0052118579994423;0.00529173479539928;0.00533897648723357;0.00536663755942685;0.00538273858958795;0.00539207859190506;0.00539748581860052;0.00540061262335596;0.0054024195350709;0.00540346330669431;0.00540406611219223;0.00540441420335471;0.00540461519430076;0.00540473124328496;0.00540479824646653;0.0054048369315279;0.00540485926661066;0.00540487216186076;0.00540487960696489;0.00540488390540711;0.00540488638711699;0.0054048878199339;0.00540488864717147;0.00540488912477742;0.00540488940052338;0.0054048895597254;0.00540488965164074;0.00540488970470808;0.00540488973534652;0.00540488975303564;0.00540488976324845;0.00540488976914483;0.0054048897725491;0.00540488977451455
F.1992;3.24406091745103e-06;5.61699902260925e-06;9.7232949142231e-06;1.68243691741081e-05;2.90901856040281e-05;5.0234964115127e-05;8.65610400900349e-05;0.000148601487212437;0.000253500188835102;0.000427888210016008;0.000709800528738287;0.00114555046473216;0.00177450132184572;0.00259805025137839;0.00354900264369143;0.00449995503600447;0.00532350396553715;0.00595245482265071;0.00638820475864458;0.00667011707736686;0.00684450509854776;0.00694940380017043;0.00701144424729283;0.00704777032326774;0.00706891510177884;0.00708118091820876;0.00708828199246864;0.00709238828836026;0.00709476122646541;0.00709613196607476;0.00709692360416321;0.00709738073705836;0.00709764468967471;0.00709779709172867;0.00709788508407571;0.00709793588747439;0.00709796521916145;0.00709798215392925;0.0070979919312588;0.00709799757621491;0.00709800083533592;0.00709800271699168;0.0070980038033666;0.0070980044305856;0.00709800479271071;0.00709800500178375;0.00709800512249214;0.00709800519218316;0.00709800523241929;0.00709800525564963;0.00709800526906167;0.00709800527680512;0.0070980052812758;0.00709800528385695
F.1992;3.24406091745103e-06;5.61699902260925e-06;9.7232949142231e-06;1.68243691741081e-05;2.90901856040281e-05;5.0234964115127e-05;8.65610400900349e-05;0.000148601487212437;0.000253500188835102;0.000427888210016008;0.000709800528738287;0.00114555046473216;0.00177450132184572;0.00259805025137839;0.00354900264369143;0.00449995503600447;0.00532350396553715;0.00595245482265071;0.00638820475864458;0.00667011707736686;0.00684450509854776;0.00694940380017043;0.00701144424729283;0.00704777032326774;0.00706891510177884;0.00708118091820876;0.00708828199246864;0.00709238828836026;0.00709476122646541;0.00709613196607476;0.00709692360416321;0.00709738073705836;0.00709764468967471;0.00709779709172867;0.00709788508407571;0.00709793588747439;0.00709796521916145;0.00709798215392925;0.0070979919312588;0.00709799757621491;0.00709800083533592;0.00709800271699168;0.0070980038033666;0.0070980044305856;0.00709800479271071;0.00709800500178375;0.00709800512249214;0.00709800519218316;0.00709800523241929;0.00709800525564963;0.00709800526906167;0.00709800527680512;0.0070980052812758;0.00709800528385695
F.1992;4.08264136600519e-06;7.06897716968083e-06;1.22367387792046e-05;2.11734203811211e-05;3.66099152000793e-05;6.32205583480074e-05;0.00010893682083926;0.000187014545713303;0.000319029261029263;0.000538496085828708;0.000893281930881935;0.00144167197631934;0.00223320482720484;0.00326963879444403;0.00446640965440968;0.00566318051437532;0.00669961448161451;0.00749114733250001;0.00803953737793742;0.00839432322299064;0.00861379004779009;0.00874580476310605;0.00882388248798009;0.00886959875047134;0.00889620939361927;0.00891164588843823;0.00892058257004015;0.00892575033164967;0.00892873666745335;0.0089304617393227;0.00893145801358789;0.00893203331402614;0.00893236549763723;0.00893255729518531;0.00893266803330184;0.00893273196923346;0.00893276888307755;0.00893279019543429;0.00893280250017549;0.00893280960433658;0.00893281370593104;0.00893281607398942;0.00893281744118913;0.00893281823054245;0.00893281868627586;0.00893281894939369;0.00893281910130485;0.00893281918901079;0.00893281923964785;0.00893281926888317;0.00893281928576218;0.00893281929550729;0.00893281930113363;0.008932819304382
F.1992;4.08264136600519e-06;7.06897716968083e-06;1.22367387792046e-05;2.11734203811211e-05;3.66099152000793e-05;6.32205583480074e-05;0.00010893682083926;0.000187014545713303;0.000319029261029263;0.000538496085828708;0.000893281930881935;0.00144167197631934;0.00223320482720484;0.00326963879444403;0.00446640965440968;0.00566318051437532;0.00669961448161451;0.00749114733250001;0.00803953737793742;0.00839432322299064;0.00861379004779009;0.00874580476310605;0.00882388248798009;0.00886959875047134;0.00889620939361927;0.00891164588843823;0.00892058257004015;0.00892575033164967;0.00892873666745335;0.0089304617393227;0.00893145801358789;0.00893203331402614;0.00893236549763723;0.00893255729518531;0.00893266803330184;0.00893273196923346;0.00893276888307755;0.00893279019543429;0.00893280250017549;0.00893280960433658;0.00893281370593104;0.00893281607398942;0.00893281744118913;0.00893281823054245;0.00893281868627586;0.00893281894939369;0.00893281910130485;0.00893281918901079;0.00893281923964785;0.00893281926888317;0.00893281928576218;0.00893281929550729;0.00893281930113363;0.008932819304382
F.1993;1.98718420273357e-06;3.44075281214798e-06;5.95610826791925e-06;1.03059472354221e-05;1.78195042441846e-05;3.0771964415793e-05;5.30238906778177e-05;9.10274299421281e-05;0.000155284251270752;0.000262107498322768;0.000434795903558105;0.000701719186191639;0.00108698975889526;0.00159146346163675;0.00217397951779053;0.0027564955739443;0.00326096927668579;0.00364623984938941;0.00391316313202295;0.00408585153725828;0.0041926747843103;0.00425693160563892;0.00429493514490323;0.00431718707116526;0.00433013953133687;0.00433765308834563;0.00434200292731313;0.0043445182827689;0.00434597185137832;0.00434681151258293;0.00434729643895875;0.00434757646060165;0.00434773814759916;0.0043478315031069;0.00434788540375996;0.00434791652392505;0.00434793449136359;0.00434794486493668;0.00434795085414444;0.00434795431202267;0.0043479563084321;0.00434795746106045;0.00434795812653102;0.00434795851074073;0.00434795873256433;0.00434795886063426;0.00434795893457548;0.00434795897726546;0.00434795900191253;0.00434795901614252;0.00434795902435821;0.00434795902910154;0.00434795903184011;0.00434795903342122
F.1993;1.98718420273357e-06;3.44075281214798e-06;5.95610826791925e-06;1.03059472354221e-05;1.78195042441846e-05;3.0771964415793e-05;5.30238906778177e-05;9.10274299421281e-05;0.000155284251270752;0.000262107498322768;0.000434795903558105;0.000701719186191639;0.00108698975889526;0.00159146346163675;0.00217397951779053;0.0027564955739443;0.00326096927668579;0.00364623984938941;0.00391316313202295;0.00408585153725828;0.0041926747843103;0.00425693160563892;0.00429493514490323;0.00431718707116526;0.00433013953133687;0.00433765308834563;0.00434200292731313;0.0043445182827689;0.00434597185137832;0.00434681151258293;0.00434729643895875;0.00434757646060165;0.00434773814759916;0.0043478315031069;0.00434788540375996;0.00434791652392505;0.00434793449136359;0.00434794486493668;0.00434795085414444;0.00434795431202267;0.0043479563084321;0.00434795746106045;0.00434795812653102;0.00434795851074073;0.00434795873256433;0.00434795886063426;0.00434795893457548;0.00434795897726546;0.00434795900191253;0.00434795901614252;0.00434795902435821;0.00434795902910154;0.00434795903184011;0.00434795903342122
F.1993;7.42995863339526e-08;1.28647616193965e-07;2.22695198491354e-07;3.8533298288003e-07;6.66260224994624e-07;1.15054468711629e-06;1.98253042559376e-06;3.40345921653331e-06;5.80598196066744e-06;9.80003699386286e-06;1.62567494898688e-05;2.62368456758646e-05;4.06418737246721e-05;5.95038329625171e-05;8.12837474493441e-05;0.000103063661936171;0.000121925621174016;0.000136330649222824;0.000146310745408819;0.000152767457904825;0.000156761512938021;0.000159164035682155;0.000160584964473095;0.000161416950211572;0.000161901234673694;0.000162182161915808;0.000162344799700197;0.000162438847282494;0.000162493195312354;0.000162524589724647;0.000162542720821441;0.000162553190657203;0.000162559236033879;0.000162562726538483;0.00016256474185051;0.000162565905414205;0.000162566577205602;0.000162566965067074;0.000162567188999842;0.000162567318287766;0.000162567392932278;0.000162567436028338;0.000162567460909871;0.000162567475275234;0.000162567483569081;0.000162567488357536;0.000162567491122152;0.000162567492718304;0.000162567493639843;0.000162567494171894;0.000162567494479073;0.000162567494656423;0.000162567494758817;0.000162567494817933
